country,column,class,n_missing,pct_missing
Cameroon,PP05,"haven_labelled, vctrs_vctr, double",3555,78.82
Cameroon,PP06,"haven_labelled, vctrs_vctr, double",3555,78.82
Cameroon,PL01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_10,"haven_labelled, vctrs_vctr, double",1796,39.82
Cameroon,PL01_11,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_12,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_13_ot,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PL01_13,character,0,0
Cameroon,FI01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI01a,"haven_labelled, vctrs_vctr, double",4510,100
Cameroon,FI02,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI04,character,0,0
Cameroon,FI06,"haven_labelled, vctrs_vctr, double",4483,99.4
Cameroon,FI08,"haven_labelled, vctrs_vctr, double",52,1.15
Cameroon,FI09,character,0,0
Cameroon,FI09_specify,character,0,0
Cameroon,FI10,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI11_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI11_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI11_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI12,"haven_labelled, vctrs_vctr, double",677,15.01
Cameroon,FI13,character,0,0
Cameroon,FI14,numeric,4354,96.54
Cameroon,FI15,"haven_labelled, vctrs_vctr, double",4354,96.54
Cameroon,FI15_specify,character,0,0
Cameroon,FI16,numeric,4354,96.54
Cameroon,FI18,"haven_labelled, vctrs_vctr, double",4455,98.78
Cameroon,FI19,"haven_labelled, vctrs_vctr, double",4409,97.76
Cameroon,FI20,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,FI21_1,"haven_labelled, vctrs_vctr, double",992,22
Cameroon,FI21_2,"haven_labelled, vctrs_vctr, double",992,22
Cameroon,FI21_3,"haven_labelled, vctrs_vctr, double",992,22
Cameroon,FI21_4,"haven_labelled, vctrs_vctr, double",992,22
Cameroon,FI22,"haven_labelled, vctrs_vctr, double",4467,99.05
Cameroon,FI22_specify,character,0,0
Cameroon,FI23,"haven_labelled, vctrs_vctr, double",437,9.69
Cameroon,FI23_1,numeric,4403,97.63
Cameroon,FI24_1,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI24_2,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI24_3,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI25,"haven_labelled, vctrs_vctr, double",165,3.66
Cameroon,FI26_1,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI26_2,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI26_3,"haven_labelled, vctrs_vctr, double",3518,78
Cameroon,FI27,"haven_labelled, vctrs_vctr, double",172,3.81
Cameroon,FI28,"haven_labelled, vctrs_vctr, double",142,3.15
Cameroon,FI29,"haven_labelled, vctrs_vctr, double",3895,86.36
Cameroon,FI29a,"haven_labelled, vctrs_vctr, double",4495,99.67
Cameroon,FI30,"haven_labelled, vctrs_vctr, double",4500,99.78
Cameroon,FI30_specify,character,0,0
Cameroon,FI31,character,0,0
Cameroon,FI31_specify,character,0,0
Cameroon,FI32,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FI33,numeric,334,7.41
Cameroon,FI34,numeric,334,7.41
Cameroon,FI35,"haven_labelled, vctrs_vctr, double",99,2.2
Cameroon,FI36,"haven_labelled, vctrs_vctr, double",104,2.31
Cameroon,Remit01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,RecRem1_current_sender,character,0,0
Cameroon,RecRem1_Remit02a,numeric,4161,92.26
Cameroon,RecRem1_Remit02a_specify,character,0,0
Cameroon,RecRem1_Remit02b,numeric,4161,92.26
Cameroon,RecRem1_Remit02b_member,numeric,4485,99.45
Cameroon,RecRem1_Remit03a,numeric,4186,92.82
Cameroon,RecRem1_Remit03a_specify,character,0,0
Cameroon,RecRem1_Remit03b,numeric,4485,99.45
Cameroon,RecRem1_Remit03b_specify,numeric,4510,100
Cameroon,RecRem1_Remit04,numeric,4161,92.26
Cameroon,RecRem1_Remit07,numeric,4161,92.26
Cameroon,RecRem1_Remit8,numeric,4211,93.37
Cameroon,RecRem1_Remit8_specify,character,0,0
Cameroon,RecRem1_Remit8_1a,numeric,4510,100
Cameroon,RecRem1_Remit8_1a_other,numeric,4510,100
Cameroon,RecRem1_Remit8_1b,numeric,4503,99.84
Cameroon,RecRem1_Remit8_1b_other,numeric,4510,100
Cameroon,RecRem1_Remit8_1c,numeric,4332,96.05
Cameroon,RecRem1_Remit8_1c_other,numeric,4510,100
Cameroon,RecRem1_Remit11,numeric,4346,96.36
Cameroon,RecRem1_Remit12,numeric,4503,99.84
Cameroon,RecRem2_current_sender,character,0,0
Cameroon,RecRem2_Remit02a,numeric,4453,98.74
Cameroon,RecRem2_Remit02a_specify,character,0,0
Cameroon,RecRem2_Remit02b,numeric,4453,98.74
Cameroon,RecRem2_Remit02b_member,numeric,4509,99.98
Cameroon,RecRem2_Remit03a,numeric,4454,98.76
Cameroon,RecRem2_Remit03a_specify,character,0,0
Cameroon,RecRem2_Remit03b,numeric,4509,99.98
Cameroon,RecRem2_Remit03b_specify,numeric,4510,100
Cameroon,RecRem2_Remit04,numeric,4453,98.74
Cameroon,RecRem2_Remit07,numeric,4453,98.74
Cameroon,RecRem2_Remit8,numeric,4464,98.98
Cameroon,RecRem2_Remit8_specify,character,0,0
Cameroon,RecRem2_Remit8_1a,numeric,4509,99.98
Cameroon,RecRem2_Remit8_1a_other,numeric,4510,100
Cameroon,RecRem2_Remit8_1b,numeric,4510,100
Cameroon,RecRem2_Remit8_1b_other,numeric,4510,100
Cameroon,RecRem2_Remit8_1c,numeric,4486,99.47
Cameroon,RecRem2_Remit8_1c_other,numeric,4510,100
Cameroon,RecRem2_Remit11,numeric,4478,99.29
Cameroon,RecRem2_Remit12,numeric,4510,100
Cameroon,RecRem3_current_sender,character,0,0
Cameroon,RecRem3_Remit02a,numeric,4497,99.71
Cameroon,RecRem3_Remit02a_specify,character,0,0
Cameroon,RecRem3_Remit02b,numeric,4497,99.71
Cameroon,RecRem3_Remit02b_member,numeric,4509,99.98
Cameroon,RecRem3_Remit03a,numeric,4498,99.73
Cameroon,RecRem3_Remit03a_specify,character,0,0
Cameroon,RecRem3_Remit03b,numeric,4509,99.98
Cameroon,RecRem3_Remit03b_specify,numeric,4510,100
Cameroon,RecRem3_Remit04,numeric,4497,99.71
Cameroon,RecRem3_Remit07,numeric,4497,99.71
Cameroon,RecRem3_Remit8,numeric,4499,99.76
Cameroon,RecRem3_Remit8_specify,character,0,0
Cameroon,RecRem3_Remit8_1a,numeric,4510,100
Cameroon,RecRem3_Remit8_1a_other,numeric,4510,100
Cameroon,RecRem3_Remit8_1b,numeric,4510,100
Cameroon,RecRem3_Remit8_1b_other,numeric,4510,100
Cameroon,RecRem3_Remit8_1c,numeric,4505,99.89
Cameroon,RecRem3_Remit8_1c_other,numeric,4510,100
Cameroon,RecRem3_Remit11,numeric,4502,99.82
Cameroon,RecRem3_Remit12,numeric,4510,100
Cameroon,RecRem4_current_sender,character,0,0
Cameroon,RecRem4_Remit02a,numeric,4509,99.98
Cameroon,RecRem4_Remit02a_specify,character,0,0
Cameroon,RecRem4_Remit02b,numeric,4509,99.98
Cameroon,RecRem4_Remit02b_member,numeric,4510,100
Cameroon,RecRem4_Remit03a,numeric,4509,99.98
Cameroon,RecRem4_Remit03a_specify,character,0,0
Cameroon,RecRem4_Remit03b,numeric,4510,100
Cameroon,RecRem4_Remit03b_specify,numeric,4510,100
Cameroon,RecRem4_Remit04,numeric,4509,99.98
Cameroon,RecRem4_Remit07,numeric,4509,99.98
Cameroon,RecRem4_Remit8,numeric,4509,99.98
Cameroon,RecRem4_Remit8_specify,character,0,0
Cameroon,RecRem4_Remit8_1a,numeric,4510,100
Cameroon,RecRem4_Remit8_1a_other,numeric,4510,100
Cameroon,RecRem4_Remit8_1b,numeric,4510,100
Cameroon,RecRem4_Remit8_1b_other,numeric,4510,100
Cameroon,RecRem4_Remit8_1c,numeric,4510,100
Cameroon,RecRem4_Remit8_1c_other,numeric,4510,100
Cameroon,RecRem4_Remit11,numeric,4509,99.98
Cameroon,RecRem4_Remit12,numeric,4510,100
Cameroon,RecRem5_current_sender,character,0,0
Cameroon,RecRem5_Remit02a,numeric,4509,99.98
Cameroon,RecRem5_Remit02a_specify,character,0,0
Cameroon,RecRem5_Remit02b,numeric,4509,99.98
Cameroon,RecRem5_Remit02b_member,numeric,4510,100
Cameroon,RecRem5_Remit03a,numeric,4509,99.98
Cameroon,RecRem5_Remit03a_specify,character,0,0
Cameroon,RecRem5_Remit03b,numeric,4510,100
Cameroon,RecRem5_Remit03b_specify,numeric,4510,100
Cameroon,RecRem5_Remit04,numeric,4509,99.98
Cameroon,RecRem5_Remit07,numeric,4509,99.98
Cameroon,RecRem5_Remit8,numeric,4509,99.98
Cameroon,RecRem5_Remit8_specify,character,0,0
Cameroon,RecRem5_Remit8_1a,numeric,4510,100
Cameroon,RecRem5_Remit8_1a_other,numeric,4510,100
Cameroon,RecRem5_Remit8_1b,numeric,4510,100
Cameroon,RecRem5_Remit8_1b_other,numeric,4510,100
Cameroon,RecRem5_Remit8_1c,numeric,4510,100
Cameroon,RecRem5_Remit8_1c_other,numeric,4510,100
Cameroon,RecRem5_Remit11,numeric,4509,99.98
Cameroon,RecRem5_Remit12,numeric,4510,100
Cameroon,Remit17,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,SentRem1_current_recipient,character,0,0
Cameroon,SentRem1_Remit18a,numeric,4358,96.63
Cameroon,SentRem1_Remit18a_specify,character,0,0
Cameroon,SentRem1_Remit18b,numeric,4358,96.63
Cameroon,SentRem1_Remit19a,numeric,4367,96.83
Cameroon,SentRem1_Remit19a_specify,character,0,0
Cameroon,SentRem1_Remit19b,numeric,4501,99.8
Cameroon,SentRem1_Remit19b_specify,numeric,4510,100
Cameroon,SentRem1_Remit20,numeric,4358,96.63
Cameroon,SentRem1_Remit23,numeric,4358,96.63
Cameroon,SentRem1_Remit24,numeric,4385,97.23
Cameroon,SentRem1_Remit24_specify,character,0,0
Cameroon,SentRem1_Remit24_1a,numeric,4510,100
Cameroon,SentRem1_Remit24_1a_other,numeric,4510,100
Cameroon,SentRem1_Remit24_1b,numeric,4509,99.98
Cameroon,SentRem1_Remit24_1b_other,numeric,4510,100
Cameroon,SentRem1_Remit24_1c,numeric,4417,97.94
Cameroon,SentRem1_Remit24_1c_other,numeric,4510,100
Cameroon,SentRem1_Remit26,numeric,4452,98.71
Cameroon,SentRem1_Remit27,numeric,4507,99.93
Cameroon,SentRem2_current_recipient,character,0,0
Cameroon,SentRem2_Remit18a,numeric,4484,99.42
Cameroon,SentRem2_Remit18a_specify,character,0,0
Cameroon,SentRem2_Remit18b,numeric,4484,99.42
Cameroon,SentRem2_Remit19a,numeric,4486,99.47
Cameroon,SentRem2_Remit19a_specify,character,0,0
Cameroon,SentRem2_Remit19b,numeric,4508,99.96
Cameroon,SentRem2_Remit19b_specify,numeric,4510,100
Cameroon,SentRem2_Remit20,numeric,4484,99.42
Cameroon,SentRem2_Remit23,numeric,4484,99.42
Cameroon,SentRem2_Remit24,numeric,4492,99.6
Cameroon,SentRem2_Remit24_specify,character,0,0
Cameroon,SentRem2_Remit24_1a,numeric,4510,100
Cameroon,SentRem2_Remit24_1a_other,numeric,4510,100
Cameroon,SentRem2_Remit24_1b,numeric,4510,100
Cameroon,SentRem2_Remit24_1b_other,numeric,4510,100
Cameroon,SentRem2_Remit24_1c,numeric,4497,99.71
Cameroon,SentRem2_Remit24_1c_other,numeric,4510,100
Cameroon,SentRem2_Remit26,numeric,4497,99.71
Cameroon,SentRem2_Remit27,numeric,4510,100
Cameroon,SentRem3_current_recipient,character,0,0
Cameroon,SentRem3_Remit18a,numeric,4505,99.89
Cameroon,SentRem3_Remit18a_specify,character,0,0
Cameroon,SentRem3_Remit18b,numeric,4505,99.89
Cameroon,SentRem3_Remit19a,numeric,4505,99.89
Cameroon,SentRem3_Remit19a_specify,character,0,0
Cameroon,SentRem3_Remit19b,numeric,4510,100
Cameroon,SentRem3_Remit19b_specify,numeric,4510,100
Cameroon,SentRem3_Remit20,numeric,4505,99.89
Cameroon,SentRem3_Remit23,numeric,4505,99.89
Cameroon,SentRem3_Remit24,numeric,4507,99.93
Cameroon,SentRem3_Remit24_specify,character,0,0
Cameroon,SentRem3_Remit24_1a,numeric,4510,100
Cameroon,SentRem3_Remit24_1a_other,numeric,4510,100
Cameroon,SentRem3_Remit24_1b,numeric,4510,100
Cameroon,SentRem3_Remit24_1b_other,numeric,4510,100
Cameroon,SentRem3_Remit24_1c,numeric,4507,99.93
Cameroon,SentRem3_Remit24_1c_other,numeric,4510,100
Cameroon,SentRem3_Remit26,numeric,4508,99.96
Cameroon,SentRem3_Remit27,numeric,4510,100
Cameroon,SentRem4_current_recipient,character,0,0
Cameroon,SentRem4_Remit18a,numeric,4508,99.96
Cameroon,SentRem4_Remit18a_specify,character,0,0
Cameroon,SentRem4_Remit18b,numeric,4508,99.96
Cameroon,SentRem4_Remit19a,numeric,4508,99.96
Cameroon,SentRem4_Remit19a_specify,character,0,0
Cameroon,SentRem4_Remit19b,numeric,4510,100
Cameroon,SentRem4_Remit19b_specify,numeric,4510,100
Cameroon,SentRem4_Remit20,numeric,4508,99.96
Cameroon,SentRem4_Remit23,numeric,4508,99.96
Cameroon,SentRem4_Remit24,numeric,4508,99.96
Cameroon,SentRem4_Remit24_specify,character,0,0
Cameroon,SentRem4_Remit24_1a,numeric,4510,100
Cameroon,SentRem4_Remit24_1a_other,numeric,4510,100
Cameroon,SentRem4_Remit24_1b,numeric,4510,100
Cameroon,SentRem4_Remit24_1b_other,numeric,4510,100
Cameroon,SentRem4_Remit24_1c,numeric,4508,99.96
Cameroon,SentRem4_Remit24_1c_other,numeric,4510,100
Cameroon,SentRem4_Remit26,numeric,4510,100
Cameroon,SentRem4_Remit27,numeric,4510,100
Cameroon,IA01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,IA01_1,"haven_labelled, vctrs_vctr, double",2041,45.25
Cameroon,IA07,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,IA07_1,"haven_labelled, vctrs_vctr, double",554,12.28
Cameroon,IA08,"haven_labelled, vctrs_vctr, double",3931,87.16
Cameroon,IA08_specify,character,0,0
Cameroon,IA09,character,0,0
Cameroon,IA09_specify,character,0,0
Cameroon,IA09_1,"haven_labelled, vctrs_vctr, double",3931,87.16
Cameroon,IA10,character,0,0
Cameroon,IA10_specify,character,0,0
Cameroon,INFO00_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_2,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,INFO00_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,INFO00_9_1,character,0,0
Cameroon,INFO01_1,"haven_labelled, vctrs_vctr, double",4064,90.11
Cameroon,INFO01_1_specify,character,0,0
Cameroon,INFO01_2,"haven_labelled, vctrs_vctr, double",4228,93.75
Cameroon,INFO01_2_specify,character,0,0
Cameroon,INFO01_3,"haven_labelled, vctrs_vctr, double",4370,96.9
Cameroon,INFO01_4,"haven_labelled, vctrs_vctr, double",4410,97.78
Cameroon,INFO01_5,"haven_labelled, vctrs_vctr, double",4405,97.67
Cameroon,INFO01_7,"haven_labelled, vctrs_vctr, double",4384,97.21
Cameroon,INFO01_3_specify,numeric,4510,100
Cameroon,INFO01_4_specify,numeric,4510,100
Cameroon,INFO01_5_specify,numeric,4510,100
Cameroon,INFO01_7_specify,numeric,4510,100
Cameroon,INFO02a_hours,numeric,4510,100
Cameroon,INFO02a_minutes,numeric,4510,100
Cameroon,INFO02b,numeric,4510,100
Cameroon,INFO02b_specify,numeric,4510,100
Cameroon,FS01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FS04,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FS06_1,"haven_labelled, vctrs_vctr, double",3939,87.34
Cameroon,FS06_2,"haven_labelled, vctrs_vctr, double",3939,87.34
Cameroon,FS07,character,0,0
Cameroon,FS12,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FS13,"haven_labelled, vctrs_vctr, double",4127,91.51
Cameroon,FS14,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,FS15,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Justice02,character,0,0
Cameroon,Justice02_specify,character,0,0
Cameroon,Justice03,character,0,0
Cameroon,Justice04,character,0,0
Cameroon,Justice04_specify,character,0,0
Cameroon,Justice05,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice06,character,0,0
Cameroon,Justice07a,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07b,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07c,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07d,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07e,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07f,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07g,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07h,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice07i,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice09,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice10,"haven_labelled, vctrs_vctr, double",4404,97.65
Cameroon,Justice10_specify,character,0,0
Cameroon,Justice12,"haven_labelled, vctrs_vctr, double",4404,97.65
Cameroon,Justice13,"haven_labelled, vctrs_vctr, double",4404,97.65
Cameroon,Justice14a,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,Justice14b,character,0,0
Cameroon,Justice14b_specify,character,0,0
Cameroon,Justice16,character,0,0
Cameroon,AC01_1,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC01_2,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC01_3,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC01_4,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC01_5,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC01_6,"haven_labelled, vctrs_vctr, double",2977,66.01
Cameroon,AC06_1,"haven_labelled, vctrs_vctr, double",2039,45.21
Cameroon,AC06_2,"haven_labelled, vctrs_vctr, double",3564,79.02
Cameroon,AC06_3,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,AC06_4,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,AC06_5,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,AC06_6,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,DI01_02,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_03,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_09,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_05,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_07,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_06,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_08,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI01_04,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,DI02_1,character,0,0
Cameroon,DI02_specify1,character,0,0
Cameroon,DI03_1,"haven_labelled, vctrs_vctr, double",4251,94.26
Cameroon,DI03a_1,"haven_labelled, vctrs_vctr, double",4228,93.75
Cameroon,DI02_2,character,0,0
Cameroon,DI02_specify2,character,0,0
Cameroon,DI03_2,"haven_labelled, vctrs_vctr, double",4208,93.3
Cameroon,DI03a_2,"haven_labelled, vctrs_vctr, double",4178,92.64
Cameroon,DI02_3,character,0,0
Cameroon,DI02_specify3,character,0,0
Cameroon,DI03_3,"haven_labelled, vctrs_vctr, double",4368,96.85
Cameroon,DI03a_3,"haven_labelled, vctrs_vctr, double",4354,96.54
Cameroon,DI02_4,character,0,0
Cameroon,DI02_specify4,character,0,0
Cameroon,DI03_4,"haven_labelled, vctrs_vctr, double",4265,94.57
Cameroon,DI03a_4,"haven_labelled, vctrs_vctr, double",4240,94.01
Cameroon,DI02_5,character,0,0
Cameroon,DI02_specify5,character,0,0
Cameroon,DI03_5,"haven_labelled, vctrs_vctr, double",4327,95.94
Cameroon,DI03a_5,"haven_labelled, vctrs_vctr, double",4318,95.74
Cameroon,DI02_6,character,0,0
Cameroon,DI02_specify6,character,0,0
Cameroon,DI03_6,"haven_labelled, vctrs_vctr, double",4299,95.32
Cameroon,DI03a_6,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,DI02_7,character,0,0
Cameroon,DI02_specify7,character,0,0
Cameroon,DI03_7,"haven_labelled, vctrs_vctr, double",4220,93.57
Cameroon,DI03a_7,"haven_labelled, vctrs_vctr, double",4189,92.88
Cameroon,DI02_8,character,0,0
Cameroon,DI02_specify8,character,0,0
Cameroon,DI03_8,"haven_labelled, vctrs_vctr, double",4230,93.79
Cameroon,DI03a_8,"haven_labelled, vctrs_vctr, double",4206,93.26
Cameroon,DI02_9,character,0,0
Cameroon,DI02_specify9,character,0,0
Cameroon,DI03_9,"haven_labelled, vctrs_vctr, double",4286,95.03
Cameroon,DI03a_9,"haven_labelled, vctrs_vctr, double",4270,94.68
Cameroon,VW00_1,"haven_labelled, vctrs_vctr, double",419,9.29
Cameroon,VW00_2,"haven_labelled, vctrs_vctr, double",4285,95.01
Cameroon,VW01_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW01_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,VW02_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_3a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_3b,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS01_5_specify,character,0,0
Cameroon,AS02_1,"haven_labelled, vctrs_vctr, double",1281,28.4
Cameroon,AS02_2,"haven_labelled, vctrs_vctr, double",4132,91.62
Cameroon,AS02_3a,"haven_labelled, vctrs_vctr, double",3824,84.79
Cameroon,AS02_3b,"haven_labelled, vctrs_vctr, double",1594,35.34
Cameroon,AS02_4,"haven_labelled, vctrs_vctr, double",3791,84.06
Cameroon,AS02_5,"haven_labelled, vctrs_vctr, double",4440,98.45
Cameroon,AS02_5_specify,character,0,0
Cameroon,AS04,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,AS05,character,0,0
Cameroon,CD01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_10,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_11,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD01_12,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD02_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD02_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD02_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD02_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD02_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD03,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD05,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,CD05_specify,character,0,0
Cameroon,MH01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH01_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,MH02,"haven_labelled, vctrs_vctr, double",2174,48.2
Cameroon,telAdultSelected,character,0,0
Cameroon,OBS_01_RA,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,OBS_02_RA,character,0,0
Cameroon,OBS_03_RA,"haven_labelled, vctrs_vctr, double",4234,93.88
Cameroon,Final_01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Intro_06,character,0,0
Cameroon,RA_HH_04_cat2,factor,6,0.13
Cameroon,RA_HH_04_cat4,factor,6,0.13
Cameroon,HH_Educ02a_RA,"haven_labelled, vctrs_vctr, double",1321,29.29
Cameroon,HH_Educ07_RA,"haven_labelled, vctrs_vctr, double",385,8.54
Cameroon,HH_Educ14_RA,"haven_labelled, vctrs_vctr, double",4155,92.13
Cameroon,primary_complete_RA,numeric,3150,69.84
Cameroon,lowersec_complete_RA,numeric,3685,81.71
Cameroon,uppersec_complete_RA,numeric,4368,96.85
Cameroon,stratum,character,65,1.44
Cameroon,health_access,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,health_all,numeric,0,0
Cameroon,RBM10303,"haven_labelled, vctrs_vctr, double",0,0
